P,T,C,G,D,S,bodySegment,skill,Mark,w,r2,peak,nt,n,r2_alpha
3,3,2,11,1,1,1,4,LUA1,0.485291564816797,0.509949257545223,3.38461538461538,0.821039175877885,13,0.709334740065528
3,3,2,11,1,1,1,4,LF1,0.481401092905301,0.528011395146934,5.45454545454545,0.843064071803075,11,0.776089525576644
3,3,2,11,1,1,1,4,RF1,0.396065897447439,0.629885209491413,4.25,1.02798142717498,16,0.649471854934806
3,3,2,11,1,1,1,4,L_HM1,0.421381327302318,0.589539997403778,6.7,0.734897360703812,10,0.880934177715503
3,3,2,11,1,1,1,4,R_HM1,0.390953842889384,0.656612546842662,4.22222222222222,1.10817855979146,18,0.800418262474473
3,3,2,11,1,1,2,4,STRN,0.570135793610761,0.468763998134451,3.41176470588235,0.998389971824507,17,0.433295241812907
3,3,2,11,1,1,2,4,LFHD,0.467297703730354,0.539986317274477,3.58333333333333,0.816552623004236,12,0.711714339081435
3,3,2,11,1,1,2,4,L_IAS,0.533107082193005,0.436050511511309,3.26315789473684,1.15115501363379,19,0.647204009024994
3,3,2,11,1,1,2,4,R_IAS,0.61495391238857,0.373918403422716,3.5,1.10817855979146,18,0.599871958003273
3,3,2,11,1,1,3,4,L_TH1,0.430897092998084,0.597569224566263,2.5,1.06929510155317,18,0.678434568938935
3,3,2,11,1,1,3,4,R_TH1,0.446725162044293,0.589516897836756,2.16666666666667,1.83141088302379,30,0.271212410260678
3,3,2,11,1,1,3,4,L_SK1,0.40843643585176,0.614130312642509,2.77777777777778,1.30259585098295,18,0.813313382468114
3,3,2,11,1,1,3,4,R_SK1,0.635791307267537,0.370797137014635,2.23529411764706,1.18365821401875,17,0.432204073241137
3,3,2,11,1,1,3,4,L_FM2,0.509511786059778,0.522822974093659,4.13333333333333,1.1781687846204,15,0.880845582595395
3,3,2,11,1,1,3,4,R_FM2,0.522362439820131,0.523101567393751,1.45454545454545,0.938505287478895,11,0.709918677562478
12,2,1,8,1,2,1,1,RUA1,0.460831506109091,0.559912563597385,5.44444444444444,0.62120953518803,18,0.958445295487824
12,2,1,8,1,2,1,1,LUA1,0.478832110070799,0.504096563818101,4.65,0.659907834101383,20,0.921707159413825
12,2,1,8,1,2,1,1,LF1,0.476106768235921,0.58846933147803,4.94117647058824,0.630794253185145,17,0.896157371466056
12,2,1,8,1,2,1,1,RF1,0.446097556225624,0.567425889001218,4.44444444444444,0.824884792626728,18,0.881721645337198
12,2,1,8,1,2,1,1,L_HM1,0.479394451498216,0.477035734200122,5.3125,0.515552995391705,16,0.881318812784858
12,2,1,8,1,2,1,1,R_HM1,0.502410943642878,0.456439035345269,5.47826086956522,0.737215877468332,23,0.898628893506027
12,2,1,8,1,2,2,1,STRN,0.539664067698565,0.43575476149842,4.14285714285714,0.676492819349962,21,0.880952371485658
12,2,1,8,1,2,2,1,LFHD,0.397236144951833,0.651773963545477,3,0.878349547704386,24,0.913292774562944
12,2,1,8,1,2,2,1,L_IAS,0.528671715394784,0.424711816939627,4.54545454545455,0.774891774891775,22,0.887161962666052
12,2,1,8,1,2,2,1,R_IAS,0.460793240335257,0.567805659708639,8.35714285714286,0.510642966864165,14,0.815771381061915
12,2,1,8,1,2,3,1,L_TH1,0.509656567150374,0.517175386700133,5.34782608695652,0.785035285736548,23,0.779974682516377
12,2,1,8,1,2,3,1,R_TH1,0.43543940018982,0.567456831281877,5.64705882352941,0.566097406704617,17,0.887195189785433
12,2,1,8,1,2,3,1,L_SK1,0.457056976062611,0.59960384308863,6.70588235294118,0.652359868678654,17,0.758926838719273
12,2,1,8,1,2,3,1,R_SK1,0.497467465058936,0.474656888288523,5.4,0.843215565796211,20,0.728661995645436
12,2,1,8,1,2,3,1,L_FM2,0.511911437308134,0.498269081047999,3.8,0.632411674347158,20,0.827723346472047
12,2,1,8,1,3,1,1,RUA1,0.476121526261251,0.563381718849895,5.38888888888889,0.62120953518803,18,0.855983173753762
12,2,1,8,1,3,1,1,LUA1,0.421913454653557,0.577548625956131,5.83333333333333,0.590658246572225,18,0.840664286605128
12,2,1,8,1,3,1,1,LF1,0.364348067893555,0.7032079564237,5.06666666666667,0.568253968253968,15,0.828125466548181
12,2,1,8,1,3,1,1,RF1,0.459521578809089,0.539493931564776,7.625,0.584293394777266,16,0.841012661745975
12,2,1,8,1,3,1,1,L_HM1,0.410430866349933,0.605432066370634,7.5,0.549923195084485,14,0.915964783698066
12,2,1,8,1,3,1,1,R_HM1,0.508525048917278,0.480327988919463,7.47058823529412,0.695491099665673,17,0.843516831964976
12,2,1,8,1,3,2,1,STRN,0.449234755581805,0.564207729530296,4.66666666666667,0.590658246572225,18,0.709010742437464
12,2,1,8,1,3,2,1,LFHD,0.437397762407694,0.627649496461372,3.32,0.832217101894521,25,0.86115637578863
12,2,1,8,1,3,2,1,L_IAS,0.521761720305381,0.481468415239301,5.47058823529412,0.62001144543839,17,0.840360524922772
12,2,1,8,1,3,2,1,R_IAS,0.528617126773874,0.500733548817152,5.55,0.70573476702509,20,0.794664694060333
12,2,1,8,1,3,3,1,L_TH1,0.436804595748333,0.628835318981437,5.21052631578947,0.670520386988978,19,0.682081040080709
12,2,1,8,1,3,3,1,R_TH1,0.525018291253467,0.514626179002669,4.04166666666667,0.878349547704386,24,0.780315021504644
12,2,1,8,1,3,3,1,L_SK1,0.551428194693708,0.430229921000323,8,0.430068139745559,13,0.778550468096413
12,2,1,8,1,3,3,1,R_SK1,0.581387171186244,0.358566693900136,4.82352941176471,0.62001144543839,17,0.280837395209862
12,2,1,8,1,3,3,1,L_FM2,0.610153128288291,0.384851421031282,3.84615384615385,0.514671708220095,13,0.550854543390699
12,2,1,8,1,4,1,1,RUA1,0.382941667288488,0.645547686813262,5.08333333333333,0.675836030204962,12,0.784009939304489
12,2,1,8,1,4,1,1,LUA1,0.444507810516353,0.562015905600456,5.72727272727273,0.750441306266549,11,0.872586685043241
12,2,1,8,1,4,1,1,LF1,0.383798047684041,0.637813918393887,4.81818181818182,0.750441306266549,11,0.925661249293535
12,2,1,8,1,4,1,1,RF1,0.350274457522075,0.705925640482751,4.57142857142857,0.786176606564956,14,0.87529654485708
12,2,1,8,1,4,1,1,L_HM1,0.395695623973665,0.711958613688702,3.90909090909091,0.776772580170638,11,0.943097541054119
12,2,1,8,1,4,1,1,R_HM1,0.405647794100949,0.604501442850303,5,0.930998613037448,14,0.852673224612783
12,2,1,8,1,4,2,1,STRN,0.448922741250198,0.576470767934027,4.64285714285714,0.972376329172446,14,0.914621462644305
12,2,1,8,1,4,2,1,LFHD,0.427923979145721,0.625779189572766,3.76923076923077,0.857791884490914,13,0.906651938358781
12,2,1,8,1,4,2,1,L_IAS,0.443091817608494,0.557834717016929,4.76923076923077,0.991473736619368,13,0.953255296431244
12,2,1,8,1,4,2,1,R_IAS,0.530006551867219,0.414489577201462,4.92857142857143,0.88962089690245,14,0.843522359104156
12,2,1,8,1,4,3,1,L_TH1,0.389639531017564,0.672598348793955,3.86666666666667,0.782038834951456,15,0.776564728345203
12,2,1,8,1,4,3,1,L_SK1,0.452110470717793,0.625281556423099,4.46666666666667,0.859277238403452,15,0.753398406001166
12,2,1,8,1,4,3,1,R_SK1,0.468956655384289,0.599317024127766,6.90909090909091,0.592453662842012,11,0.536183967355025
12,2,1,8,1,4,3,1,L_FM2,0.572563312865823,0.447744565187682,3.33333333333333,0.796521035598706,12,0.704854285229303
12,2,1,8,2,1,1,1,RUA1,0.444587577882104,0.591276733803257,5.63157894736842,0.534556313993174,19,0.906666484661395
12,2,1,8,2,1,1,1,LUA1,0.480401888900864,0.522195966798152,7.14285714285714,0.414553876157972,14,0.863857373879812
12,2,1,8,2,1,1,1,LF1,0.392227519269058,0.661253897722975,4.30434782608696,0.654084433892269,23,0.88647065580882
12,2,1,8,2,1,1,1,RF1,0.411208908009054,0.653302785758141,5.2,0.57273890784983,20,0.91353729732547
12,2,1,8,2,1,1,1,L_HM1,0.468907121554699,0.505444233877303,6.66666666666667,0.600012189176012,21,0.918141233332669
12,2,1,8,2,1,1,1,R_HM1,0.449720745099912,0.560283253460826,6.875,0.429554180887372,16,0.915685742277809
12,2,1,8,2,1,2,1,STRN,0.586372166619611,0.365398705586709,5.66666666666667,0.568496397421312,18,0.802519654186229
12,2,1,8,2,1,2,1,LFHD,0.511513777023707,0.512751022279431,3.46153846153846,0.699035179837228,26,0.898942013313411
12,2,1,8,2,1,2,1,L_IAS,0.571204544994291,0.403590041565823,6.9,0.557465870307167,20,0.646785021125584
12,2,1,8,2,1,2,1,R_IAS,0.553871432519389,0.387724493782779,6.68421052631579,0.502402550745464,19,0.875705244656725
12,2,1,8,2,1,3,1,L_TH1,0.453960739966773,0.566921586530158,3.96153846153846,0.669663953793647,26,0.647917260387352
12,2,1,8,2,1,3,1,R_TH1,0.529001886812545,0.439250352515964,6.35,0.633831058020478,20,0.792803423175161
12,2,1,8,2,1,3,1,L_SK1,0.47333611071439,0.530926678976108,4.79310344827586,0.876883017535601,29,0.403493183927969
12,2,1,8,2,1,3,1,R_SK1,0.520910714482868,0.462349835553061,6.45,0.588011945392492,20,0.70825255814466
12,2,1,8,2,1,3,1,L_FM2,0.363280043119802,0.711518199996726,1.73333333333333,1.00292946530148,15,0.219521921637954
12,2,1,8,2,1,3,1,R_FM2,0.527135814540516,0.52125594779114,3.45,0.557465870307167,20,0.8140811514831
12,2,1,8,2,2,1,1,RUA1,0.440232738484014,0.59724476688052,5.4375,0.665562466197945,16,0.899110659229431
12,2,1,8,2,2,1,1,LUA1,0.467547587309312,0.6060297319008,6.83333333333333,0.451775734631332,12,0.958772360692218
12,2,1,8,2,2,1,1,LF1,0.423911298161329,0.624605935226805,4.22222222222222,0.61312421128538,18,0.913917993478474
12,2,1,8,2,2,1,1,RF1,0.429656730262577,0.601873217581959,5,0.574400576888408,15,0.922253174227355
12,2,1,8,2,2,1,1,L_HM1,0.520204152927989,0.429911600724559,8.14285714285714,0.511705168817121,14,0.919941959821612
12,2,1,8,2,2,2,1,STRN,0.487858274707169,0.505165569991029,3.88,1.01068685776095,25,0.753560374230926
12,2,1,8,2,2,2,1,LFHD,0.466605682083134,0.573371038498359,5.33333333333333,0.596989363619975,12,0.945297226283662
12,2,1,8,2,2,2,1,L_IAS,0.552071875190637,0.458205942193725,5.76470588235294,0.689052906181402,17,0.88101437142709
12,2,1,8,2,2,2,1,R_IAS,0.512320206574755,0.491329452991345,6.33333333333333,0.500180277627546,12,0.796866315212998
12,2,1,8,2,2,3,1,L_TH1,0.496125935820486,0.464962983208428,5.44444444444444,0.59161108106484,18,0.55561589990109
12,2,1,8,2,2,3,1,R_TH1,0.489219786854141,0.511821979864141,5.86666666666667,0.574400576888408,15,0.830336911445136
12,2,1,8,2,2,3,1,L_SK1,0.505847854072594,0.482214280008741,5.78947368421053,0.77956790299166,19,0.379972405672769
12,2,1,8,2,2,3,1,R_SK1,0.587811878367867,0.440254177713909,6.21428571428571,0.539364907672101,14,0.775655085973273
12,2,1,8,2,2,3,1,R_FM2,0.559718969719628,0.489771752642955,4.23529411764706,0.597938472306175,17,0.79692800119022
12,2,1,8,2,3,1,1,RUA1,0.489612168149854,0.492468548185469,5.86666666666667,0.657795100222717,15,0.901472038274305
12,2,1,8,2,3,1,1,LUA1,0.453285860519227,0.589554589934578,6.125,0.6478285077951,16,0.939584100370084
12,2,1,8,2,3,1,1,LF1,0.376846203960478,0.730989403091829,3.47058823529412,0.639034455653085,17,0.913909558702511
12,2,1,8,2,3,1,1,RF1,0.447107422819532,0.540902647871202,6.23076923076923,0.59032893609731,13,0.900633768838241
12,2,1,8,2,3,1,1,L_HM1,0.443710583744777,0.613081230807304,4.11111111111111,0.675513486760703,18,0.96180022189828
12,2,1,8,2,3,1,1,R_HM1,0.457110655570707,0.52715718077359,6.41666666666667,0.514940608760208,12,0.981741258862864
12,2,1,8,2,3,2,1,STRN,0.501162445171028,0.45369011262522,8,0.614606533036377,12,0.886943721405983
12,2,1,8,2,3,2,1,LFHD,0.502831799779456,0.464668011540293,5,0.732837678501244,17,0.8519359510744
12,2,1,8,2,3,2,1,L_IAS,0.44840410086379,0.591633240464899,5.14285714285714,0.896993318485523,21,0.83924617624704
12,2,1,8,2,3,2,1,R_IAS,0.509484133547724,0.45309801540486,5.05,0.87706013363029,20,0.902792437585825
12,2,1,8,2,3,3,1,L_TH1,0.499041845861908,0.502848609398297,7.8,0.538195991091314,15,0.850176855714152
12,2,1,8,2,3,3,1,R_TH1,0.468031685613153,0.534314148032689,5.38888888888889,0.730883444691908,18,0.862906897409452
12,2,1,8,2,3,3,1,L_SK1,0.508852891744346,0.464105968640953,6.94444444444444,0.609069537243257,18,0.769576922534218
12,2,1,8,2,3,3,1,R_SK1,0.472071243632416,0.511646388043266,6.21428571428571,0.555281578110086,14,0.75718349731479
12,2,1,8,2,3,3,1,R_FM2,0.576001680073063,0.477582605552221,3.71428571428571,0.597995545657016,14,0.791323196599444
12,2,1,8,2,4,1,1,RUA1,0.336767679840399,0.755785697828157,5.33333333333333,0.562893081761006,12,0.937075926049869
12,2,1,8,2,4,1,1,LUA1,0.512472675697678,0.436943953414217,7.09090909090909,0.581168831168831,11,0.954049110064569
12,2,1,8,2,4,1,1,LF1,0.483282441899199,0.543034623411679,6.09090909090909,0.581168831168831,11,0.96550236903819
12,2,1,8,2,4,1,1,RF1,0.418977910825005,0.566022947649862,7.6,0.458355795148248,10,0.888996073706218
12,2,1,8,2,4,1,1,L_HM1,0.438167083218764,0.57603774969152,4.73333333333333,0.715678346810422,15,0.89724935324571
12,2,1,8,2,4,2,1,STRN,0.599835146204761,0.31969909277169,6.14285714285714,0.67202541393916,14,0.933130971738011
12,2,1,8,2,4,2,1,LFHD,0.513595207107665,0.464694209213042,4.21428571428571,0.80987678090104,14,0.955775878794503
12,2,1,8,2,4,2,1,L_IAS,0.476599134052458,0.528649678144145,5.57142857142857,0.7409510974201,14,0.949082744624299
12,2,1,8,2,4,2,1,R_IAS,0.476872897077182,0.540611361232939,7.72727272727273,0.493445234011272,11,0.912659564420584
12,2,1,8,2,4,3,1,L_TH1,0.446185879473139,0.599719421196085,4.75,0.648332210242587,16,0.714874499728654
12,2,1,8,2,4,3,1,R_TH1,0.468992884358078,0.511176099343539,5.35294117647059,0.702433803710163,17,0.801414835361513
12,2,1,8,2,4,3,1,L_SK1,0.476840456929174,0.511736150818689,4.47619047619048,0.878802464381979,21,0.662358125990478
12,2,1,8,2,4,3,1,R_SK1,0.423275904734655,0.601757682101692,4.11764705882353,0.745005549389567,17,0.793460928242356
12,2,1,8,2,4,3,1,R_FM2,0.499702649882131,0.560692314791844,3.625,0.829262129380054,16,0.828203869235525
12,2,2,9,1,1,2,1,STRN,0.513388540051562,0.493227214065883,3.4,1.31433566433566,10,0.384706518111693
12,2,2,9,1,1,3,1,R_SK1,0.545107532043511,0.392766826666843,2.5,1.51998001998002,14,0.495221366633583
12,2,2,9,1,3,3,1,R_FM2,0.442722578350818,0.609658697112515,1.9,1.41167192429022,10,0.6458444629641
12,2,2,9,1,4,1,1,R_HM1,0.434843654302773,0.578405070602647,2.2,1.15691202872531,10,0.919923665755821
12,2,2,9,1,4,3,1,R_SK1,0.639120994761494,0.346042970631123,2.6,1.09263913824057,10,0.718615012191468
12,2,2,9,2,1,1,1,L_HM1,0.408904330115745,0.628603012852554,1.6,1.43951048951049,10,0.699131899018111
12,2,2,9,2,1,3,1,L_SK1,0.599859560100665,0.326604786465778,2.92307692307692,1.3721086605702,13,0.569420514770831
12,2,2,9,2,2,1,1,LUA1,0.465861496401367,0.529953063773771,2.91666666666667,0.743081180811808,12,0.705778911955285
12,2,2,9,2,2,1,1,LF1,0.400635304262614,0.689192652251946,2.84615384615385,0.774836786829407,13,0.798246217445319
12,2,2,9,2,2,1,1,L_HM1,0.424687022481961,0.641040824902719,2.125,0.887569188191882,16,0.66818145420228
12,2,2,9,2,2,1,1,R_HM1,0.460385532910103,0.567534365773653,3.33333333333333,0.688038130381304,12,0.480181567701193
12,2,2,9,2,2,2,1,L_IAS,0.464581736247512,0.640353028220127,1.36363636363636,1.2459745051996,11,0.131490416195454
12,2,2,9,2,2,3,1,L_TH1,0.46083877049354,0.580829095628978,2.23076923076923,0.876454726085723,13,0.218388816977555
12,2,2,9,2,2,3,1,L_SK1,0.611580921907796,0.423491193476999,3,0.876454726085723,13,0.30657885192957
12,2,2,9,2,3,3,1,L_SK1,0.630050143216908,0.368457394030517,3.08333333333333,0.944591029023747,12,0.560643982543448
12,2,2,10,1,1,1,1,RUA1,0.380637927883425,0.710754883862285,4.63636363636364,0.711715884964293,22,0.858793341528894
12,2,2,10,1,1,1,1,LUA1,0.457715828832041,0.581258756585563,4.18181818181818,0.670256707199382,22,0.818408586473392
12,2,2,10,1,1,1,1,LF1,0.419068052707039,0.662816750708168,5.8,0.410445859872612,15,0.962795687476013
12,2,2,10,1,1,1,1,RF1,0.44960780054562,0.620006670452539,5.25,0.661273885350319,20,0.963276563986209
12,2,2,10,1,1,1,1,L_HM1,0.563276129317741,0.389437227111852,5.45454545454545,0.601158077591199,22,0.865320061921261
12,2,2,10,1,1,1,1,R_HM1,0.528695492483247,0.469145898586013,7.53333333333333,0.450983722576079,15,0.940001646831339
12,2,2,10,1,1,2,1,STRN,0.517206697209811,0.461009150330792,8.29411764705882,0.523117272386662,17,0.61506129767203
12,2,2,10,1,1,2,1,LFHD,0.419093356075546,0.587119543689053,3.68,0.757044585987261,25,0.77709728216
12,2,2,10,1,1,2,1,L_IAS,0.456857049207093,0.55041043148414,5.94444444444444,0.51516867185657,18,0.77149780402789
12,2,2,10,1,1,2,1,R_IAS,0.459433134066437,0.549931101096115,6.34782608695652,0.717123603803194,23,0.733210036934345
12,2,2,10,1,1,3,1,L_TH1,0.485236403464581,0.519204636792549,4.8695652173913,0.644419828302409,23,0.844272484201061
12,2,2,10,1,1,3,1,R_TH1,0.513089921318103,0.456862496915949,4.56,0.781367303609342,25,0.756864269148805
12,2,2,10,1,1,3,1,L_SK1,0.644397506350914,0.337706483728919,6.71428571428571,0.561015064199778,21,0.71687148802245
12,2,2,10,1,1,3,1,R_SK1,0.49689400733498,0.488389635201707,4.09523809523809,0.597209584470731,21,0.574423437368491
12,2,2,10,1,1,3,1,L_FM2,0.601124906783148,0.41043117021874,3.0952380952381,0.597209584470731,21,0.90942133176769
12,2,2,10,1,2,1,1,RUA1,0.397304738859408,0.650561172523447,3.96153846153846,0.749895266024298,26,0.892508262563175
12,2,2,10,1,2,1,1,LUA1,0.481895976895007,0.60795138889223,4.66666666666667,0.444937857841084,15,0.891603248549685
12,2,2,10,1,2,1,1,LF1,0.402985315562151,0.690369551027821,5.07142857142857,0.396373212041415,14,0.936017488050063
12,2,2,10,1,2,1,1,RF1,0.425552638798232,0.61462872288223,5,0.722899036447424,25,0.865059914261159
12,2,2,10,1,2,1,1,L_HM1,0.443105222005662,0.593666569571876,3.6,0.770892333472979,25,0.916549634865356
12,2,2,10,1,2,1,1,R_HM1,0.546952716453547,0.440790549246137,5.52380952380952,0.617770862010493,21,0.869563138529924
12,2,2,10,1,2,2,1,STRN,0.46240686800718,0.514704173431941,5.48,0.680904901550063,25,0.785790602517346
12,2,2,10,1,2,2,1,LFHD,0.453911130913774,0.585092839144738,4.34615384615385,0.744126840901034,26,0.813864110857066
12,2,2,10,1,2,2,1,L_IAS,0.487216477177851,0.522275248973964,6.38888888888889,0.608248382441931,18,0.865425075656604
12,2,2,10,1,2,2,1,R_IAS,0.550422009308153,0.407169604280483,6.04545454545455,0.634002361275089,22,0.785203600080882
12,2,2,10,1,2,3,1,L_TH1,0.603591902730076,0.337360108042088,6.16666666666667,0.483265838104548,18,0.830203497011093
12,2,2,10,1,2,3,1,R_TH1,0.445927042412673,0.592910384905907,3.8125,0.923308546292417,32,0.692735536235107
12,2,2,10,1,2,3,1,L_SK1,0.544918062836033,0.386218322720717,6.4375,0.421816087138668,16,0.826423198518474
12,2,2,10,1,2,3,1,R_SK1,0.449698830291814,0.582501644951702,3.84,0.782890657729367,25,0.524804097652106
12,2,2,10,1,2,3,1,L_FM2,0.586550926713616,0.403137801360276,4.64705882352941,0.480815199980285,17,0.845753370660288
12,2,2,10,1,2,3,1,R_FM2,0.419095548713712,0.659924390167518,1.48,0.842882279011311,25,0.667883249028083
12,2,2,10,2,1,1,1,RUA1,0.464925750483643,0.613408855622877,4.62962962962963,0.704490844311873,27,0.92991627890058
12,2,2,10,2,1,1,1,LUA1,0.440180699527204,0.617402836368368,4.24,0.750171513795675,25,0.785828683794228
12,2,2,10,2,1,1,1,LF1,0.487723481979489,0.527615268726982,5.4,0.647390007457121,20,0.87496048758077
12,2,2,10,2,1,1,1,RF1,0.443749983553106,0.600818227868018,4.5,0.583985831469053,24,0.934608664272245
12,2,2,10,2,1,1,1,L_HM1,0.486791039757462,0.523786902442687,6.76190476190476,0.626096374418522,21,0.884596795258904
12,2,2,10,2,1,1,1,R_HM1,0.46975041566171,0.573079572881159,5.52173913043478,0.536831696008819,23,0.920996072233151
12,2,2,10,2,1,2,1,STRN,0.488764062526416,0.546185846182834,7.61904761904762,0.568889599090941,21,0.852089268749203
12,2,2,10,2,1,2,1,LFHD,0.438437975474769,0.608901195693276,4.26666666666667,0.992219736515038,30,0.873826770261293
12,2,2,10,2,1,2,1,L_IAS,0.51363422111024,0.452309120941119,6.68,0.664742729306488,25,0.788252353661272
12,2,2,10,2,1,2,1,R_IAS,0.514707532711615,0.493991447262193,5.08333333333333,0.606232910763112,24,0.735540632070018
12,2,2,10,2,1,3,1,L_TH1,0.482351856163531,0.486791530305804,6.83333333333333,0.600671140939597,24,0.874699789671534
12,2,2,10,2,1,3,1,R_TH1,0.571815617824268,0.393336055763093,5.57692307692308,0.626340847817358,26,0.683978873937444
12,2,2,10,2,1,3,1,L_SK1,0.474956735949091,0.500244203276007,5,0.683522332793335,29,0.846704982302541
12,2,2,10,2,1,3,1,R_SK1,0.571718854485167,0.454102346122423,4.93103448275862,0.64669958085834,29,0.842838148656816
12,2,2,10,2,1,3,1,L_FM2,0.558936398127165,0.406358879219084,2.27272727272727,0.442919124127178,11,0.617026715275402
12,2,2,10,2,1,3,1,R_FM2,0.571792542994109,0.477962407685613,3.14814814814815,0.635277708730356,27,0.853350956413205
12,2,2,10,2,2,1,1,RUA1,0.443024780335689,0.599007824015192,5,0.673407881609578,32,0.933994296868142
12,2,2,10,2,2,1,1,LUA1,0.45731898675188,0.543205099170365,4.67857142857143,0.616537602736472,28,0.870532805265309
12,2,2,10,2,2,1,1,LF1,0.430486345809926,0.597809615141681,4.48148148148148,0.659214918277106,27,0.904710845462248
12,2,2,10,2,2,1,1,RF1,0.418467649479786,0.630163419909553,5.21875,0.65108496840705,32,0.91651264275602
12,2,2,10,2,2,1,1,L_HM1,0.474550082950744,0.549565014303551,5.19354838709677,0.654805453940805,31,0.901666304681788
12,2,2,10,2,2,1,1,R_HM1,0.481042280479109,0.528397953079417,4.67441860465116,0.854154260214538,43,0.899155533552567
12,2,2,10,2,2,2,1,STRN,0.519565777812548,0.426908524580078,7.23076923076923,0.590698626282264,26,0.860199512204081
12,2,2,10,2,2,2,1,LFHD,0.469228986078048,0.525094548675422,5.48387096774194,0.63944344915627,31,0.886214555110274
12,2,2,10,2,2,2,1,L_IAS,0.502715511067899,0.481459128060214,6.17857142857143,0.616537602736472,28,0.86001814475041
12,2,2,10,2,2,2,1,R_IAS,0.504745449422583,0.487989077562786,6.76923076923077,0.544908035097593,26,0.905932681053159
12,2,2,10,2,2,3,1,L_TH1,0.445989527226629,0.581852759670957,6.52,0.507176587961423,25,0.656405844659688
12,2,2,10,2,2,3,1,R_TH1,0.491259019156329,0.517199079889812,5.7,0.623057310719432,30,0.832044944702971
12,2,2,10,2,2,3,1,L_SK1,0.478957321772533,0.509549486987841,6.29166666666667,0.491104090455604,24,0.504570667724584
12,2,2,10,2,2,3,1,R_SK1,0.543182579972393,0.503715583766627,5.16129032258065,0.650964952744671,31,0.792022898867676
12,2,2,10,2,2,3,1,L_FM2,0.512702129529606,0.463026887272319,2.6875,0.744097106750914,16,0.122409262217192
12,2,2,10,2,2,3,1,R_FM2,0.550466717178371,0.487112491175802,4.42307692307692,0.563224271571461,26,0.665531449797608
12,2,2,12,1,1,1,1,RUA1,0.433164490950866,0.600855272600679,5.2,0.682214156079855,20,0.921284588219906
12,2,2,12,1,1,1,1,LUA1,0.408470916320809,0.660998473725865,3.61904761904762,0.568511796733212,21,0.936028387334044
12,2,2,12,1,1,1,1,LF1,0.423142390630004,0.66877526921429,3.47368421052632,0.68819849078231,19,0.953857478834824
12,2,2,12,1,1,1,1,RF1,0.386354667817407,0.679929884096459,5.5,0.747186932849365,20,0.908327066282449
12,2,2,12,1,1,1,1,L_HM1,0.432936658392153,0.601075910261049,4.26315789473684,0.53431559843347,19,0.961915089805845
12,2,2,12,1,1,1,1,R_HM1,0.382265311051961,0.671382704078792,5.61111111111111,0.568511796733212,18,0.938492394460417
12,2,2,12,1,1,2,1,STRN,0.528049178028066,0.415291748779526,5.47368421052632,0.739492788231923,19,0.827527084872329
12,2,2,12,1,1,2,1,LFHD,0.510918722684471,0.482777701481517,5.53333333333333,0.481881427707199,15,0.92769918480732
12,2,2,12,1,1,2,1,L_IAS,0.503911103274749,0.481480352773718,6.61111111111111,0.604607783827385,18,0.869977624223949
12,2,2,12,1,1,2,1,R_IAS,0.487088303476775,0.499684136973743,6.17647058823529,0.549402156506886,17,0.905923605666167
12,2,2,12,1,1,3,1,L_TH1,0.524032063032522,0.418158742502074,5.83333333333333,0.496319822544868,18,0.888334473855987
12,2,2,12,1,1,3,1,R_TH1,0.502272917668761,0.498317807847266,4.65217391304348,0.766255030379547,23,0.888220979386606
12,2,2,12,1,1,3,1,L_SK1,0.531753229219436,0.461642191027797,5.73684210526316,0.53431559843347,19,0.854761868961726
12,2,2,12,1,1,3,1,R_SK1,0.504458364565104,0.519452160099733,4.625,0.538055807622505,16,0.840296901055701
12,2,2,12,1,1,3,1,L_FM2,0.531947248482055,0.488309433148045,3.22222222222222,0.496319822544868,18,0.810540521421363
3,3,3,9,1,1,3,4,R_TH1,0.541016363065455,0.491346393911615,2.6,1.21584905660377,10,0.837870133296926
12,2,2,12,1,2,1,1,RUA1,0.383106719819059,0.688682896880079,4.4,0.583258426966292,20,0.909106478649308
12,2,2,12,1,2,1,1,LUA1,0.456718559667208,0.584537268604061,6.26666666666667,0.397777777777778,15,0.843782923528841
12,2,2,12,1,2,1,1,LF1,0.463540366740371,0.598127390494684,4.05,0.690524344569288,20,0.903042314667443
12,2,2,12,1,2,1,1,RF1,0.40030905818122,0.633423667482508,5.94736842105263,0.568085945200079,19,0.903613032752602
12,2,2,12,1,2,1,1,L_HM1,0.455671854884883,0.565423198347474,7.38888888888889,0.409696213067,18,0.952941426666076
12,2,2,12,1,2,1,1,R_HM1,0.404371115263805,0.644497568427344,5.52380952380952,0.590601034421259,21,0.938598108401155
12,2,2,12,1,2,2,1,STRN,0.499315014584863,0.484208960837784,6.86363636363636,0.548518896833504,22,0.899812402098349
12,2,2,12,1,2,2,1,LFHD,0.459379803190103,0.56833215185727,4.54166666666667,0.57543695380774,24,0.882573095103215
12,2,2,12,1,2,2,1,L_IAS,0.502392487193914,0.447363929187697,8.15,0.556441947565543,20,0.88945504219742
12,2,2,12,1,2,2,1,R_IAS,0.569625409227836,0.391941493285027,6.65,0.610074906367041,20,0.787843839758114
12,2,2,12,1,2,3,1,L_TH1,0.555962685628316,0.413781052472797,6.875,0.692759051186017,24,0.86095336177356
12,2,2,12,1,2,3,1,R_TH1,0.504243092070011,0.437887369179864,5.9,0.509513108614232,20,0.792130610845359
